Date,Open,High,Low,Close,Volume,Market Cap
Feb-04-2022,1.2632985071461351,1.2974855715101874,1.2457497031024236,1.28582043325363,5931954.366525424,847481688.9684492
Feb-03-2022,1.2100442691512925,1.2699286995571146,1.2017315806249045,1.2632985071461351,5764723.292735043,817797901.1658547
Feb-02-2022,1.2475546611326611,1.2516396146821265,1.2071278589856025,1.2100442691512925,6568779.055555556,813404888.7787147
Feb-01-2022,1.2028456016114848,1.294601929026863,1.1750593417113075,1.2444184799829283,6053062.6496063,828551560.9859132
Jan-31-2022,1.2785038206338188,1.3133055531197368,1.1943296178624097,1.203567070753504,5118342.71,839373769.7362115
Jan-30-2022,1.3933121780527489,1.3933121780527489,1.2697269154820825,1.2736335685492777,5617578.961382113,867966903.7942005
Jan-29-2022,1.292800890557697,1.4418112100259497,1.290237689309408,1.390041357953538,6288995.518656717,907507157.8818194
Jan-28-2022,1.2770932390014014,1.417853048697185,1.2277717709648062,1.289351625165801,6945195.285714285,860356415.399111
Jan-27-2022,1.1970500602678364,1.3031374325884943,1.1656566075967367,1.2802888006769089,6001001.581589958,814373553.170607
Jan-26-2022,1.253711535638652,1.3157309975815383,1.1009884479498246,1.17881797349653,6727550.413385827,809037736.1366805
Jan-25-2022,1.405777736683981,1.4063103500226375,1.2208810983105267,1.253711535638652,6762672.811507937,861398378.5156977
Jan-24-2022,1.207207571897148,1.459232102012863,1.160543406707037,1.4059795531032335,8045367.358490566,861038902.5723513
Jan-23-2022,1.3211747135369256,1.386367176942949,0.9681403935635228,1.2052929631238247,7537065.54527559,767777363.7430372
Jan-22-2022,1.4445314398564617,1.4757484167476531,1.297445440498147,1.3195654558889356,7390524.869565218,907239029.2913115
Jan-21-2022,1.5635971648809126,1.6008005115685615,1.2110066186593436,1.44138781724472,9974175.952941176,939379175.058804
Jan-20-2022,1.8724157809950768,1.8755593063110172,1.5230333341453868,1.551922768079547,11389045.901098901,1088024674.6834025
Jan-19-2022,2.0195687288780007,2.1219303473973605,1.8121887245898405,1.856326494586387,8849356.385461954,1286628961.0066307
Jan-18-2022,2.289354320288934,2.289354320288934,1.9954686180897474,2.020049634261033,8403397.941128526,1388360172.6814942
Jan-17-2022,2.182677150446515,2.336128400175383,2.0196911903818804,2.289354320288934,9467420.43832954,1401503537.7405624
Jan-16-2022,2.6207201359829764,2.6432644100890053,2.1712119294236203,2.182677150446515,10910559.910556406,1588304811.443145
Jan-15-2022,2.951640703473754,3.0964611106536335,2.6207201359829764,2.6207201359829764,17506065.651619744,1805218103.2898288
Jan-14-2022,2.4771617975288054,2.951640703473754,2.4771617975288054,2.951640703473754,14927209.519680679,0
Jan-13-2022,2.3118775835129597,2.4771617975288054,2.2906786309854046,2.4771617975288054,10186430.15362979,0
Jan-12-2022,2.2838871632539557,2.4132492122368703,2.2089286695296817,2.3118775835129597,13207969.253606558,0
Jan-11-2022,1.9834871395568139,2.3954732048886704,1.929036042011453,2.2838871632539557,4032206.478560435,0
